symbol,root,expiry,option_type,strike,bid,ask,midpoint,spread,relative_spread,local_price_screen_pass,exclusion_reasons,warnings
SPX261016C05600000,SPX,2026-10-16,C,5600.0,2065.2,2084.3,2074.75,19.100000000000364,0.009205928425111634,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05600000,SPX,2026-10-16,P,5600.0,1.25,1.45,1.35,0.19999999999999996,0.1481481481481481,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05625000,SPX,2026-10-16,C,5625.0,2040.3,2058.8,2049.55,18.500000000000227,0.009026371642555793,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05625000,SPX,2026-10-16,P,5625.0,1.25,1.5,1.375,0.25,0.18181818181818182,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05650000,SPX,2026-10-16,C,5650.0,2015.4,2034.7,2025.0500000000002,19.299999999999955,0.009530628873361128,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05650000,SPX,2026-10-16,P,5650.0,1.3,1.55,1.425,0.25,0.17543859649122806,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05675000,SPX,2026-10-16,C,5675.0,1990.6,2009.7,2000.15,19.100000000000136,0.00954928380371479,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05675000,SPX,2026-10-16,P,5675.0,1.35,1.6,1.475,0.25,0.1694915254237288,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05700000,SPX,2026-10-16,C,5700.0,1966.0,1986.1,1976.05,20.09999999999991,0.010171807393537567,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05700000,SPX,2026-10-16,P,5700.0,1.4,1.65,1.525,0.25,0.1639344262295082,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05725000,SPX,2026-10-16,C,5725.0,1941.1,1961.2,1951.15,20.100000000000136,0.01030161699510552,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05725000,SPX,2026-10-16,P,5725.0,1.5,1.7,1.6,0.19999999999999996,0.12499999999999997,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05750000,SPX,2026-10-16,C,5750.0,1916.0,1935.2,1925.6,19.200000000000045,0.009970918155380166,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05750000,SPX,2026-10-16,P,5750.0,1.55,1.75,1.65,0.19999999999999996,0.12121212121212119,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05775000,SPX,2026-10-16,C,5775.0,1891.1,1909.6,1900.35,18.5,0.009735048806798747,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05775000,SPX,2026-10-16,P,5775.0,1.6,1.85,1.725,0.25,0.14492753623188406,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05800000,SPX,2026-10-16,C,5800.0,1866.3,1885.4,1875.85,19.100000000000136,0.010182050803635758,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05800000,SPX,2026-10-16,P,5800.0,1.65,1.9,1.775,0.25,0.14084507042253522,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05825000,SPX,2026-10-16,C,5825.0,1840.0,1860.5,1850.25,20.5,0.011079583840021619,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05825000,SPX,2026-10-16,P,5825.0,1.7,1.95,1.825,0.25,0.136986301369863,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05850000,SPX,2026-10-16,C,5850.0,1816.6,1835.7,1826.15,19.100000000000136,0.010459162719382381,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05850000,SPX,2026-10-16,P,5850.0,1.75,2.0,1.875,0.25,0.13333333333333333,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05875000,SPX,2026-10-16,C,5875.0,1792.0,1812.3,1802.15,20.299999999999955,0.011264323169547459,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05875000,SPX,2026-10-16,P,5875.0,1.8,2.05,1.9249999999999998,0.24999999999999978,0.12987012987012977,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05900000,SPX,2026-10-16,C,5900.0,1766.9,1787.4,1777.15,20.5,0.011535323411079537,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05900000,SPX,2026-10-16,P,5900.0,1.9,2.15,2.025,0.25,0.1234567901234568,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05925000,SPX,2026-10-16,C,5925.0,1742.0,1761.2,1751.6,19.200000000000045,0.010961406713861638,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05925000,SPX,2026-10-16,P,5925.0,1.95,2.2,2.075,0.2500000000000002,0.12048192771084347,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05950000,SPX,2026-10-16,C,5950.0,1717.2,1736.3,1726.75,19.09999999999991,0.011061242218039617,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05950000,SPX,2026-10-16,P,5950.0,2.0,2.25,2.125,0.25,0.11764705882352941,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C05975000,SPX,2026-10-16,C,5975.0,1691.6,1712.1,1701.85,20.5,0.012045714957252403,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P05975000,SPX,2026-10-16,P,5975.0,2.1,2.35,2.225,0.25,0.11235955056179775,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06000000,SPX,2026-10-16,C,6000.0,1672.0,1680.6,1676.3,8.599999999999909,0.0051303465966711865,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06000000,SPX,2026-10-16,P,6000.0,2.15,2.4,2.275,0.25,0.10989010989010989,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06025000,SPX,2026-10-16,C,6025.0,1642.7,1661.8,1652.25,19.09999999999991,0.011559993947647092,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06025000,SPX,2026-10-16,P,6025.0,2.25,2.5,2.375,0.25,0.10526315789473684,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06050000,SPX,2026-10-16,C,6050.0,1617.8,1637.0,1627.4,19.200000000000045,0.01179795993609441,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06050000,SPX,2026-10-16,P,6050.0,2.35,2.55,2.45,0.19999999999999973,0.08163265306122437,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06075000,SPX,2026-10-16,C,6075.0,1592.2,1612.7,1602.45,20.5,0.012792910855252894,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06075000,SPX,2026-10-16,P,6075.0,2.4,2.65,2.525,0.25,0.09900990099009901,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06100000,SPX,2026-10-16,C,6100.0,1568.2,1585.9,1577.0500000000002,17.700000000000045,0.011223486890079607,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06100000,SPX,2026-10-16,P,6100.0,2.45,2.75,2.6,0.2999999999999998,0.11538461538461531,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06125000,SPX,2026-10-16,C,6125.0,1542.6,1563.1,1552.85,20.5,0.013201532665743634,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06125000,SPX,2026-10-16,P,6125.0,2.55,2.85,2.7,0.30000000000000027,0.1111111111111112,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06130000,SPX,2026-10-16,C,6130.0,1537.9,1558.4,1548.15,20.5,0.013241610955010818,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06130000,SPX,2026-10-16,P,6130.0,2.6,2.85,2.725,0.25,0.09174311926605504,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06140000,SPX,2026-10-16,C,6140.0,1535.6,1538.4,1537.0,2.800000000000182,0.0018217306441120247,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06140000,SPX,2026-10-16,P,6140.0,2.6,2.9,2.75,0.2999999999999998,0.10909090909090903,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06150000,SPX,2026-10-16,C,6150.0,1525.8,1528.3,1527.05,2.5,0.001637143512000262,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06150000,SPX,2026-10-16,P,6150.0,2.65,2.9,2.775,0.25,0.0900900900900901,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06160000,SPX,2026-10-16,C,6160.0,1515.8,1518.5,1517.15,2.7000000000000455,0.0017796526381702834,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06160000,SPX,2026-10-16,P,6160.0,2.7,2.95,2.825,0.25,0.08849557522123894,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06170000,SPX,2026-10-16,C,6170.0,1505.8,1508.6,1507.1999999999998,2.7999999999999545,0.0018577494692144075,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06170000,SPX,2026-10-16,P,6170.0,2.7,3.0,2.85,0.2999999999999998,0.10526315789473678,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06175000,SPX,2026-10-16,C,6175.0,1500.7,1503.7,1502.2,3.0,0.001997070962588204,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06175000,SPX,2026-10-16,P,6175.0,2.75,3.0,2.875,0.25,0.08695652173913043,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06180000,SPX,2026-10-16,C,6180.0,1495.8,1498.7,1497.25,2.900000000000091,0.0019368842878611395,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06180000,SPX,2026-10-16,P,6180.0,2.75,3.1,2.925,0.3500000000000001,0.11965811965811969,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06190000,SPX,2026-10-16,C,6190.0,1486.0,1488.7,1487.35,2.7000000000000455,0.0018153091068007165,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06190000,SPX,2026-10-16,P,6190.0,2.8,3.1,2.95,0.30000000000000027,0.10169491525423738,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06200000,SPX,2026-10-16,C,6200.0,1476.1,1478.7,1477.4,2.6000000000001364,0.0017598483822933101,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06200000,SPX,2026-10-16,P,6200.0,2.85,3.1,2.975,0.25,0.08403361344537814,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06210000,SPX,2026-10-16,C,6210.0,1466.0,1468.9,1467.45,2.900000000000091,0.001976217247606454,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06210000,SPX,2026-10-16,P,6210.0,2.9,3.2,3.05,0.30000000000000027,0.09836065573770501,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06220000,SPX,2026-10-16,C,6220.0,1456.1,1459.0,1457.55,2.900000000000091,0.001989640149566115,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06220000,SPX,2026-10-16,P,6220.0,2.9,3.2,3.05,0.30000000000000027,0.09836065573770501,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06225000,SPX,2026-10-16,C,6225.0,1451.1,1454.0,1452.55,2.900000000000091,0.001996488933255372,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06225000,SPX,2026-10-16,P,6225.0,2.95,3.2,3.075,0.25,0.08130081300813008,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06230000,SPX,2026-10-16,C,6230.0,1446.1,1449.1,1447.6,3.0,0.002072395689416966,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06230000,SPX,2026-10-16,P,6230.0,3.0,3.3,3.15,0.2999999999999998,0.09523809523809519,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06240000,SPX,2026-10-16,C,6240.0,1436.2,1439.1,1437.65,2.8999999999998636,0.0020171808159147662,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06240000,SPX,2026-10-16,P,6240.0,3.0,3.3,3.15,0.2999999999999998,0.09523809523809519,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06250000,SPX,2026-10-16,C,6250.0,1426.7,1428.9,1427.8000000000002,2.2000000000000455,0.0015408320493066573,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06250000,SPX,2026-10-16,P,6250.0,3.0,3.3,3.15,0.2999999999999998,0.09523809523809519,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06260000,SPX,2026-10-16,C,6260.0,1416.4,1419.3,1417.85,2.8999999999998636,0.00204535035440975,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06260000,SPX,2026-10-16,P,6260.0,3.1,3.3,3.2,0.19999999999999973,0.06249999999999992,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06270000,SPX,2026-10-16,C,6270.0,1406.5,1409.4,1407.95,2.900000000000091,0.0020597322348095393,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06270000,SPX,2026-10-16,P,6270.0,3.1,3.4,3.25,0.2999999999999998,0.09230769230769226,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06275000,SPX,2026-10-16,C,6275.0,1401.6,1404.3,1402.9499999999998,2.7000000000000455,0.001924516198011366,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06275000,SPX,2026-10-16,P,6275.0,3.1,3.5,3.3,0.3999999999999999,0.12121212121212119,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06280000,SPX,2026-10-16,C,6280.0,1396.5,1399.4,1397.95,2.900000000000091,0.0020744661826246225,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06280000,SPX,2026-10-16,P,6280.0,3.2,3.5,3.35,0.2999999999999998,0.08955223880597009,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06290000,SPX,2026-10-16,C,6290.0,1386.7,1389.4,1388.0500000000002,2.7000000000000455,0.0019451748856309536,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06290000,SPX,2026-10-16,P,6290.0,3.2,3.5,3.35,0.2999999999999998,0.08955223880597009,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06300000,SPX,2026-10-16,C,6300.0,1377.0,1379.3,1378.15,2.2999999999999545,0.0016689039654609109,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06300000,SPX,2026-10-16,P,6300.0,3.3,3.6,3.45,0.30000000000000027,0.0869565217391305,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06310000,SPX,2026-10-16,C,6310.0,1366.8,1369.7,1368.25,2.900000000000091,0.00211949570619411,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06310000,SPX,2026-10-16,P,6310.0,3.3,3.6,3.45,0.30000000000000027,0.0869565217391305,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06320000,SPX,2026-10-16,C,6320.0,1356.8,1359.7,1358.25,2.900000000000091,0.002135100312902699,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06320000,SPX,2026-10-16,P,6320.0,3.4,3.7,3.55,0.30000000000000027,0.08450704225352121,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06325000,SPX,2026-10-16,C,6325.0,1351.9,1354.8,1353.35,2.8999999999998636,0.0021428307533157454,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06325000,SPX,2026-10-16,P,6325.0,3.4,3.7,3.55,0.30000000000000027,0.08450704225352121,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06330000,SPX,2026-10-16,C,6330.0,1347.1,1349.8,1348.4499999999998,2.7000000000000455,0.002002298935815229,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06330000,SPX,2026-10-16,P,6330.0,3.4,3.7,3.55,0.30000000000000027,0.08450704225352121,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06340000,SPX,2026-10-16,C,6340.0,1337.0,1339.9,1338.45,2.900000000000091,0.002166685344988674,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06340000,SPX,2026-10-16,P,6340.0,3.4,3.8,3.5999999999999996,0.3999999999999999,0.11111111111111109,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06350000,SPX,2026-10-16,C,6350.0,1327.4,1329.7,1328.5500000000002,2.2999999999999545,0.0017312107184524136,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06350000,SPX,2026-10-16,P,6350.0,3.5,3.8,3.65,0.2999999999999998,0.08219178082191776,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06360000,SPX,2026-10-16,C,6360.0,1317.2,1320.1,1318.65,2.8999999999998636,0.0021992188981153934,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06360000,SPX,2026-10-16,P,6360.0,3.5,3.9,3.7,0.3999999999999999,0.10810810810810807,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06370000,SPX,2026-10-16,C,6370.0,1307.4,1310.1,1308.75,2.699999999999818,0.0020630372492835285,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06370000,SPX,2026-10-16,P,6370.0,3.6,3.9,3.75,0.2999999999999998,0.07999999999999995,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06375000,SPX,2026-10-16,C,6375.0,1302.4,1305.1,1303.75,2.699999999999818,0.002070949185043005,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06375000,SPX,2026-10-16,P,6375.0,3.6,3.9,3.75,0.2999999999999998,0.07999999999999995,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06380000,SPX,2026-10-16,C,6380.0,1297.3,1300.2,1298.75,2.900000000000091,0.0022329162656401086,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06380000,SPX,2026-10-16,P,6380.0,3.6,4.0,3.8,0.3999999999999999,0.10526315789473682,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06390000,SPX,2026-10-16,C,6390.0,1287.4,1290.3,1288.85,2.8999999999998636,0.0022500678899793334,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06390000,SPX,2026-10-16,P,6390.0,3.7,4.0,3.85,0.2999999999999998,0.07792207792207788,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06400000,SPX,2026-10-16,C,6400.0,1277.7,1280.2,1278.95,2.5,0.001954728488212987,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06400000,SPX,2026-10-16,P,6400.0,3.8,4.0,3.9,0.20000000000000018,0.05128205128205133,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06410000,SPX,2026-10-16,C,6410.0,1267.7,1270.4,1269.0500000000002,2.7000000000000455,0.002127575745636535,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06410000,SPX,2026-10-16,P,6410.0,3.8,4.1,3.9499999999999997,0.2999999999999998,0.07594936708860756,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06420000,SPX,2026-10-16,C,6420.0,1257.7,1260.6,1259.15,2.8999999999998636,0.002303141007822629,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06420000,SPX,2026-10-16,P,6420.0,3.9,4.2,4.05,0.30000000000000027,0.07407407407407414,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06425000,SPX,2026-10-16,C,6425.0,1252.7,1255.6,1254.15,2.8999999999998636,0.002312323087349889,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06425000,SPX,2026-10-16,P,6425.0,3.9,4.2,4.05,0.30000000000000027,0.07407407407407414,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06430000,SPX,2026-10-16,C,6430.0,1247.8,1250.6,1249.1999999999998,2.7999999999999545,0.0022414345180915424,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06430000,SPX,2026-10-16,P,6430.0,3.9,4.2,4.05,0.30000000000000027,0.07407407407407414,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06440000,SPX,2026-10-16,C,6440.0,1238.0,1240.7,1239.35,2.7000000000000455,0.0021785613426393235,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06440000,SPX,2026-10-16,P,6440.0,4.0,4.3,4.15,0.2999999999999998,0.07228915662650598,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06450000,SPX,2026-10-16,C,6450.0,1228.2,1230.6,1229.4,2.3999999999998636,0.0019521717911175072,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06450000,SPX,2026-10-16,P,6450.0,4.0,4.3,4.15,0.2999999999999998,0.07228915662650598,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06460000,SPX,2026-10-16,C,6460.0,1218.0,1220.9,1219.45,2.900000000000091,0.002378121284185568,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06460000,SPX,2026-10-16,P,6460.0,4.1,4.4,4.25,0.3000000000000007,0.07058823529411781,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06470000,SPX,2026-10-16,C,6470.0,1208.2,1211.0,1209.6,2.7999999999999545,0.0023148148148147774,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06470000,SPX,2026-10-16,P,6470.0,4.2,4.5,4.35,0.2999999999999998,0.06896551724137928,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06475000,SPX,2026-10-16,C,6475.0,1203.3,1206.0,1204.65,2.7000000000000455,0.002241314904744154,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06475000,SPX,2026-10-16,P,6475.0,4.2,4.5,4.35,0.2999999999999998,0.06896551724137928,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06480000,SPX,2026-10-16,C,6480.0,1198.2,1201.1,1199.65,2.8999999999998636,0.0024173717334221344,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06480000,SPX,2026-10-16,P,6480.0,4.2,4.5,4.35,0.2999999999999998,0.06896551724137928,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06490000,SPX,2026-10-16,C,6490.0,1188.3,1191.2,1189.75,2.900000000000091,0.00243748686698894,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06490000,SPX,2026-10-16,P,6490.0,4.3,4.6,4.449999999999999,0.2999999999999998,0.06741573033707862,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06500000,SPX,2026-10-16,C,6500.0,1178.7,1181.1,1179.9,2.3999999999998636,0.0020340706839561515,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06500000,SPX,2026-10-16,P,6500.0,4.5,4.6,4.55,0.09999999999999964,0.0219780219780219,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06510000,SPX,2026-10-16,C,6510.0,1168.5,1171.4,1169.95,2.900000000000091,0.002478738407624335,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06510000,SPX,2026-10-16,P,6510.0,4.4,4.7,4.550000000000001,0.2999999999999998,0.06593406593406588,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06520000,SPX,2026-10-16,C,6520.0,1158.8,1161.4,1160.1,2.6000000000001364,0.002241186104646269,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06520000,SPX,2026-10-16,P,6520.0,4.5,4.8,4.65,0.2999999999999998,0.06451612903225802,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06525000,SPX,2026-10-16,C,6525.0,1153.7,1156.5,1155.1,2.7999999999999545,0.0024240325512942212,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06525000,SPX,2026-10-16,P,6525.0,4.5,4.8,4.65,0.2999999999999998,0.06451612903225802,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06530000,SPX,2026-10-16,C,6530.0,1148.7,1151.6,1150.15,2.8999999999998636,0.0025214102508367285,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06530000,SPX,2026-10-16,P,6530.0,4.5,4.9,4.7,0.40000000000000036,0.08510638297872347,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06540000,SPX,2026-10-16,C,6540.0,1138.8,1141.7,1140.25,2.900000000000091,0.0025433019074765106,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06540000,SPX,2026-10-16,P,6540.0,4.6,4.9,4.75,0.3000000000000007,0.06315789473684226,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06550000,SPX,2026-10-16,C,6550.0,1129.2,1131.6,1130.4,2.3999999999998636,0.0021231422505306645,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016P06550000,SPX,2026-10-16,P,6550.0,4.7,5.0,4.85,0.2999999999999998,0.06185567010309275,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPX261016C06560000,SPX,2026-10-16,C,6560.0,1119.0,1121.9,1120.45,2.900000000000091,0.0025882457941006657,True,,unconfirmed_bid_size;unconfirmed_ask_size
